Unnamed: 0,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
2308,Female,42,No,1.0,Marketing,No,1.0,Low,Solar,D
2309,Female,48,Yes,1.0,Homemaker,No,8.0,Low,Solar,D
2310,Male,62,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
2311,Male,63,No,2.0,Artist,Yes,0.0,Low,Solar,C
2312,Male,60,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,A
2313,Male,63,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
2314,Male,62,Yes,1.0,Entertainment,Yes,9.0,Low,Solar,A
2315,Male,40,Yes,2.0,Executive,No,4.0,Low,Solar,D
2316,Male,63,Yes,1.0,Artist,Yes,0.0,Average,Solar,C
2317,Male,19,No,4.0,Healthcare,No,6.0,Low,Wind,D
2318,Female,21,No,1.0,Homemaker,No,8.0,Low,Solar,D
2319,Male,21,No,2.0,Healthcare,No,1.0,Low,Solar,D
2320,Male,22,No,5.0,Engineer,No,6.0,Low,Biomass,D
2321,Male,60,Yes,3.0,Lawyer,No,1.0,High,Solar,D
2322,Male,59,Yes,1.0,Artist,Yes,8.0,Low,Solar,A
2323,Male,73,Yes,2.0,Lawyer,No,1.0,High,Solar,A
2324,Female,52,Yes,3.0,Artist,Yes,0.0,High,Solar,C
2325,Female,66,Yes,2.0,Doctor,No,9.0,Average,Solar,C
2326,Male,61,Yes,4.0,Entertainment,No,1.0,Low,Wind,A
2327,Female,61,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2328,Female,61,Yes,2.0,Artist,Yes,2.0,Average,Solar,C
2329,Male,59,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,C
2330,Male,51,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2331,Female,36,Yes,2.0,Homemaker,Yes,9.0,Low,Hydro,A
2332,Male,71,No,3.0,Executive,Yes,9.0,Low,Solar,C
2333,Male,48,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2334,Male,43,Yes,2.0,Entertainment,Yes,9.0,Average,Solar,A
2335,Female,36,No,1.0,Artist,Yes,9.0,Low,Solar,A
2336,Female,57,Yes,3.0,Artist,No,1.0,Average,Solar,C
2337,Male,33,No,3.0,Healthcare,Yes,1.0,Low,Solar,D
2338,Female,31,No,6.0,Artist,Yes,1.0,Low,Hydro,B
2339,Male,57,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
2340,Female,33,No,4.0,Homemaker,No,2.0,Low,Wind,D
2341,Male,30,No,5.0,Artist,Yes,1.0,Low,Solar,C
2342,Male,26,Yes,2.0,Doctor,No,8.0,Average,Solar,D
2343,Female,29,No,3.0,Engineer,No,1.0,Low,Solar,D
2344,Female,42,No,1.0,Marketing,Yes,0.0,Low,Not Interested,D
2345,Female,30,No,5.0,Doctor,No,0.0,Low,Wind,D
2346,Female,18,No,5.0,Engineer,No,1.0,Low,Biomass,D
2347,Male,18,No,4.0,Healthcare,No,5.0,Low,Solar,D
2348,Male,80,Yes,2.0,Executive,No,0.0,High,Solar,B
2349,Male,35,No,2.0,Engineer,No,7.0,Low,Solar,D
2350,Male,45,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,B
2351,Male,42,No,1.0,Engineer,Yes,8.0,Low,Solar,A
2352,Female,26,Yes,2.0,Healthcare,No,1.0,High,Not Interested,D
2353,Male,38,Yes,2.0,Artist,Yes,1.0,Low,Solar,A
2354,Male,41,Yes,7.0,Artist,Yes,1.0,Average,Solar,C
2355,Male,45,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
2356,Male,57,Yes,1.0,Artist,Yes,1.0,Low,Wind,B
2357,Female,33,No,4.0,Healthcare,Yes,5.0,Low,Solar,D
2358,Female,51,Yes,2.0,Artist,Yes,8.0,Average,Solar,C
2359,Male,85,Yes,2.0,Executive,No,1.0,Low,Solar,B
2360,Female,30,No,3.0,Entertainment,No,0.0,Low,Solar,D
2361,Male,38,Yes,3.0,Engineer,Yes,1.0,Average,Hydro,A
2362,Male,66,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2363,Male,40,No,2.0,Artist,Yes,0.0,Low,Biomass,B
2364,Male,83,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
2365,Male,61,Yes,3.0,Marketing,Yes,1.0,Average,Solar,C
2366,Male,65,Yes,2.0,Executive,Yes,1.0,High,Solar,C
2367,Male,37,Yes,4.0,Marketing,No,0.0,High,Not Interested,D
2368,Male,47,Yes,2.0,Doctor,Yes,0.0,Low,Solar,A
2369,Male,51,Yes,4.0,Entertainment,No,1.0,Average,Wind,B
2370,Male,73,Yes,1.0,Lawyer,No,1.0,Low,Solar,D
2371,Female,49,Yes,3.0,Marketing,No,1.0,Average,Hydro,D
2372,Female,73,Yes,2.0,Engineer,Yes,0.0,Low,Solar,B
2373,Male,37,Yes,4.0,Entertainment,No,1.0,Average,Hydro,A
2374,Female,55,Yes,1.0,Engineer,Yes,0.0,Low,Solar,A
2375,Female,32,No,1.0,Homemaker,No,12.0,Low,Solar,D
2376,Female,28,No,3.0,Artist,Yes,0.0,Low,Solar,C
2377,Female,50,No,3.0,Lawyer,No,0.0,Low,Solar,D
2378,Male,38,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,A
2379,Female,28,No,1.0,Homemaker,No,8.0,Low,Solar,D
2380,Male,46,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
2381,Female,47,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
2382,Male,39,Yes,6.0,Executive,Yes,8.0,High,Not Interested,C
2383,Female,26,No,2.0,Healthcare,No,1.0,Low,Solar,D
2384,Female,37,Yes,2.0,Homemaker,Yes,9.0,High,Solar,A
2385,Male,43,Yes,2.0,Artist,No,1.0,Average,Wind,B
2386,Female,27,No,1.0,Homemaker,No,1.0,Low,Solar,D
2387,Male,69,Yes,2.0,Artist,Yes,1.0,Average,Wind,C
2388,Male,47,Yes,2.0,Artist,Yes,9.0,Average,Tidal,C
2389,Male,36,No,2.0,Artist,Yes,9.0,Low,Solar,A
2390,Male,43,Yes,3.0,Healthcare,Yes,1.0,Low,Wind,D
2391,Male,42,Yes,4.0,Entertainment,Yes,3.0,Average,Solar,C
2392,Male,29,No,3.0,Artist,Yes,0.0,Low,Solar,A
2393,Female,45,Yes,4.0,Artist,Yes,1.0,High,Solar,C
2394,Male,88,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
2395,Female,33,No,5.0,Engineer,Yes,1.0,Low,Not Interested,A
2396,Male,18,Yes,4.0,Doctor,No,0.0,Low,Solar,D
2397,Female,41,Yes,2.0,Homemaker,Yes,1.0,High,Solar,B
2398,Female,28,No,3.0,Doctor,Yes,1.0,Low,Solar,A
2399,Female,30,No,1.0,Entertainment,Yes,0.0,Low,Solar,A
2400,Female,79,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
2401,Female,27,No,1.0,Artist,Yes,8.0,Low,Solar,A
2402,Female,53,Yes,4.0,Engineer,Yes,0.0,Average,Solar,C
2403,Female,43,No,1.0,Artist,Yes,14.0,Low,Hydro,A
2404,Male,19,No,4.0,Healthcare,No,1.0,Low,Solar,D
2405,Male,26,No,2.0,Entertainment,No,1.0,Low,Solar,D
2406,Female,67,No,2.0,Artist,No,1.0,Low,Solar,B
2407,Female,32,No,2.0,Artist,Yes,1.0,Low,Geothermal,B
2408,Female,26,No,4.0,Doctor,No,7.0,Low,Solar,D
2409,Female,29,No,3.0,Engineer,No,0.0,Low,Solar,D
2410,Female,33,No,1.0,Artist,Yes,9.0,Low,Solar,A
2411,Male,22,No,3.0,Doctor,No,0.0,Low,Solar,D
2412,Female,27,No,2.0,Engineer,No,0.0,Low,Solar,D
2413,Male,30,No,4.0,Healthcare,No,1.0,Low,Biomass,D
2414,Male,25,No,4.0,Doctor,No,8.0,Low,Solar,D
2415,Female,32,No,1.0,Marketing,No,1.0,Low,Hydro,D
2416,Male,85,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
2417,Male,29,No,2.0,Healthcare,Yes,1.0,Low,Solar,D
2418,Male,56,Yes,4.0,Lawyer,Yes,0.0,Low,Solar,D
2419,Male,52,Yes,3.0,Artist,Yes,0.0,Average,Biomass,C
2420,Female,25,No,5.0,Healthcare,No,1.0,Low,Solar,D
2421,Female,65,Yes,2.0,Artist,Yes,1.0,Average,Wind,C
2422,Female,49,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2423,Female,73,Yes,2.0,Lawyer,No,1.0,Low,Solar,A
2424,Male,36,Yes,2.0,Doctor,Yes,2.0,Average,Solar,C
2425,Female,36,No,1.0,Engineer,Yes,4.0,Low,Not Interested,A
2426,Male,71,Yes,3.0,Lawyer,Yes,1.0,High,Solar,C
2427,Female,55,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
2428,Male,35,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,B
2429,Male,41,Yes,2.0,Artist,No,0.0,Average,Solar,C
2430,Male,42,No,1.0,Artist,Yes,1.0,Low,Biomass,A
2431,Male,35,Yes,2.0,Doctor,Yes,1.0,Low,Solar,A
2432,Female,48,Yes,2.0,Artist,Yes,1.0,Average,Tidal,C
2433,Female,73,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
2434,Female,40,No,1.0,Doctor,Yes,1.0,Low,Solar,A
2435,Female,29,No,6.0,Healthcare,Yes,3.0,Low,Solar,D
2436,Male,62,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
2437,Male,89,Yes,2.0,Lawyer,Yes,0.0,Low,Solar,A
2438,Male,86,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,A
2439,Male,38,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
2440,Male,45,Yes,4.0,Executive,Yes,0.0,High,Solar,C
2441,Male,26,No,4.0,Healthcare,No,0.0,Low,Solar,D
2442,Male,55,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
2443,Female,52,Yes,5.0,Artist,Yes,1.0,Average,Solar,C
2444,Male,43,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
2445,Male,35,No,1.0,Artist,Yes,1.0,Low,Solar,A
2446,Male,73,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,A
2447,Male,41,No,3.0,Artist,Yes,4.0,Low,Solar,C
2448,Male,27,No,1.0,Healthcare,Yes,1.0,Low,Solar,D
2449,Male,35,Yes,3.0,Entertainment,Yes,6.0,Low,Solar,A
2450,Female,63,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
2451,Male,41,No,1.0,Artist,Yes,1.0,Low,Solar,A
2452,Male,53,No,2.0,Artist,No,1.0,Low,Hydro,A
2453,Male,42,No,2.0,Engineer,No,0.0,Low,Solar,D
2454,Female,46,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
2455,Male,38,Yes,2.0,Entertainment,No,0.0,Low,Solar,A
2456,Male,25,Yes,3.0,Doctor,Yes,1.0,Low,Solar,D
2457,Female,40,Yes,3.0,Artist,Yes,7.0,Average,Hydro,B
2458,Female,55,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,A
2459,Female,29,No,1.0,Healthcare,Yes,0.0,Low,Solar,D
2460,Female,39,Yes,1.0,Artist,Yes,2.0,Low,Solar,A
2461,Male,50,Yes,3.0,Doctor,No,1.0,Average,Solar,C
2462,Female,61,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2463,Male,56,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
2464,Male,40,No,3.0,Entertainment,Yes,1.0,Low,Tidal,A
2465,Female,86,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
2466,Male,27,No,3.0,Entertainment,No,5.0,Low,Solar,D
2467,Male,35,No,1.0,Artist,Yes,1.0,Low,Solar,A
2468,Male,56,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2469,Female,36,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
2470,Male,32,Yes,2.0,Doctor,No,9.0,Low,Biomass,D
2471,Female,85,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,A
2472,Female,51,Yes,1.0,Artist,Yes,0.0,Low,Tidal,B
2473,Female,41,No,2.0,Artist,Yes,8.0,Low,Solar,A
2474,Male,42,Yes,4.0,Executive,No,5.0,High,Solar,D
2475,Female,30,No,6.0,Marketing,Yes,0.0,Low,Solar,D
2476,Male,42,Yes,5.0,Executive,Yes,1.0,High,Solar,C
2477,Female,42,Yes,3.0,Artist,Yes,9.0,Average,Solar,C
2478,Female,25,No,5.0,Healthcare,No,1.0,Low,Not Interested,D
2479,Male,60,Yes,4.0,Executive,Yes,4.0,High,Solar,C
2480,Male,18,No,5.0,Healthcare,No,2.0,Low,Solar,D
2481,Male,36,Yes,4.0,Executive,Yes,0.0,Average,Solar,C
2482,Male,49,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
2483,Male,42,Yes,3.0,Executive,Yes,1.0,High,Solar,C
2484,Male,42,Yes,5.0,Artist,No,1.0,Average,Hydro,B
2485,Female,39,Yes,2.0,Entertainment,Yes,1.0,Average,Biomass,B
2486,Female,62,Yes,2.0,Doctor,Yes,1.0,Low,Not Interested,A
2487,Male,47,Yes,4.0,Executive,Yes,0.0,High,Solar,C
2488,Male,39,Yes,3.0,Artist,Yes,1.0,Low,Solar,B
2489,Female,25,Yes,2.0,Artist,Yes,3.0,High,Solar,C
2490,Female,27,No,4.0,Artist,Yes,1.0,Low,Solar,C
2491,Female,31,Yes,4.0,Doctor,No,0.0,Low,Solar,D
2492,Male,36,Yes,4.0,Artist,Yes,0.0,Low,Solar,C
2493,Male,51,Yes,3.0,Entertainment,Yes,3.0,Low,Solar,A
2494,Male,63,Yes,1.0,Entertainment,Yes,1.0,Low,Solar,A
2495,Male,40,No,4.0,Artist,Yes,1.0,Low,Solar,C
2496,Male,22,No,2.0,Doctor,No,1.0,Low,Solar,D
2497,Male,52,Yes,1.0,Artist,Yes,9.0,Low,Solar,A
2498,Male,89,Yes,1.0,Lawyer,Yes,4.0,Low,Solar,A
2499,Female,65,Yes,3.0,Lawyer,No,1.0,High,Solar,A
2500,Male,48,Yes,4.0,Artist,Yes,1.0,Average,Not Interested,C
2501,Male,48,Yes,4.0,Healthcare,Yes,1.0,Average,Solar,C
2502,Male,31,No,1.0,Healthcare,Yes,8.0,Low,Solar,D
2503,Female,62,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2504,Male,58,Yes,4.0,Executive,Yes,0.0,Average,Solar,C
2505,Male,60,Yes,3.0,Artist,Yes,0.0,Low,Solar,C
2506,Male,19,No,4.0,Healthcare,No,1.0,Low,Solar,D
2507,Male,18,No,2.0,Healthcare,No,14.0,Low,Solar,D
2508,Male,48,Yes,3.0,Doctor,Yes,1.0,Average,Solar,C
2509,Male,35,No,1.0,Doctor,Yes,5.0,Low,Solar,A
2510,Male,27,No,3.0,Doctor,Yes,1.0,Low,Solar,D
2511,Male,60,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
2512,Male,32,No,1.0,Entertainment,No,0.0,Low,Solar,D
2513,Male,40,Yes,2.0,Entertainment,Yes,7.0,Low,Solar,A
2514,Female,25,No,1.0,Healthcare,Yes,0.0,Low,Solar,D
2515,Male,42,Yes,5.0,Artist,No,1.0,Low,Wind,A
2516,Male,26,No,8.0,Healthcare,No,8.0,Low,Hydro,D
2517,Male,27,No,1.0,Engineer,Yes,6.0,Low,Solar,A
2518,Male,42,No,4.0,Artist,No,2.0,Low,Solar,A
2519,Female,77,Yes,1.0,Lawyer,Yes,4.0,Low,Solar,A
2520,Male,70,Yes,2.0,Executive,Yes,0.0,Low,Not Interested,B
2521,Male,36,Yes,2.0,Artist,No,4.0,Average,Solar,C
2522,Male,57,Yes,3.0,Lawyer,Yes,6.0,Low,Solar,D
2523,Male,76,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
2524,Male,77,Yes,2.0,Artist,Yes,0.0,High,Solar,C
2525,Male,52,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2526,Female,35,No,1.0,Artist,Yes,9.0,Low,Solar,A
2527,Male,43,Yes,2.0,Doctor,Yes,9.0,Average,Solar,C
2528,Male,43,No,1.0,Artist,Yes,14.0,Low,Wind,A
2529,Female,62,Yes,4.0,Artist,Yes,1.0,High,Solar,C
2530,Male,21,No,4.0,Healthcare,No,0.0,Low,Wind,D
2531,Male,23,No,4.0,Healthcare,No,0.0,Low,Wind,D
2532,Male,65,Yes,2.0,Entertainment,Yes,0.0,Average,Solar,C
2533,Male,35,Yes,4.0,Executive,Yes,4.0,High,Solar,C
2534,Male,48,Yes,3.0,Executive,Yes,4.0,High,Solar,C
2535,Male,33,Yes,2.0,Doctor,No,9.0,Low,Solar,D
2536,Male,82,Yes,2.0,Lawyer,No,1.0,High,Solar,A
2537,Male,45,Yes,4.0,Executive,No,1.0,High,Solar,B
2538,Male,56,No,2.0,Marketing,No,1.0,Low,Solar,D
2539,Female,49,Yes,4.0,Artist,Yes,1.0,Average,Biomass,C
2540,Male,30,Yes,3.0,Healthcare,Yes,8.0,High,Biomass,D
2541,Male,37,No,3.0,Healthcare,Yes,8.0,Low,Biomass,D
2542,Male,51,Yes,6.0,Marketing,No,0.0,High,Hydro,D
2543,Male,59,Yes,5.0,Entertainment,Yes,5.0,High,Solar,C
2544,Male,56,Yes,2.0,Executive,Yes,0.0,High,Solar,B
2545,Female,29,Yes,2.0,Doctor,Yes,0.0,Average,Hydro,B
2546,Male,31,Yes,2.0,Artist,Yes,1.0,Low,Solar,A
2547,Female,35,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
2548,Male,89,Yes,2.0,Lawyer,Yes,7.0,High,Solar,C
2549,Female,38,No,4.0,Artist,Yes,9.0,Low,Solar,C
2550,Male,45,Yes,3.0,Executive,Yes,4.0,High,Solar,C
2551,Male,37,No,1.0,Entertainment,Yes,0.0,Low,Hydro,A
2552,Male,74,Yes,7.0,Executive,No,1.0,Low,Solar,C
2553,Male,82,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
2554,Male,53,Yes,4.0,Artist,Yes,7.0,High,Wind,C
2555,Female,43,Yes,5.0,Engineer,No,0.0,High,Solar,B
2556,Male,62,Yes,6.0,Entertainment,Yes,2.0,Average,Solar,C
2557,Male,56,Yes,3.0,Executive,No,8.0,High,Solar,B
2558,Male,88,Yes,2.0,Lawyer,Yes,3.0,High,Solar,C
2559,Male,28,No,2.0,Doctor,Yes,0.0,Low,Solar,D
2560,Female,51,Yes,2.0,Entertainment,Yes,5.0,Average,Solar,C
2561,Female,60,Yes,4.0,Artist,No,0.0,Average,Solar,C
2562,Male,19,No,3.0,Healthcare,No,0.0,Low,Solar,D
2563,Male,23,No,3.0,Healthcare,No,1.0,Low,Hydro,D
2564,Male,20,No,9.0,Healthcare,No,0.0,Low,Not Interested,D
2565,Female,50,No,1.0,Artist,Yes,1.0,Low,Biomass,B
2566,Female,21,No,4.0,Marketing,No,4.0,Low,Solar,D
2567,Male,62,Yes,2.0,Doctor,Yes,0.0,Average,Solar,C
2568,Female,36,No,1.0,Doctor,Yes,1.0,Low,Wind,A
2569,Female,31,No,2.0,Marketing,No,0.0,Low,Solar,D
2570,Male,52,Yes,3.0,Doctor,Yes,4.0,Average,Solar,C
2571,Male,20,No,5.0,Healthcare,No,1.0,Low,Solar,D
2572,Female,23,No,2.0,Artist,No,1.0,Low,Solar,A
2573,Female,48,Yes,5.0,Artist,Yes,1.0,High,Solar,C
2574,Female,40,Yes,2.0,Entertainment,Yes,6.0,Average,Solar,C
2575,Male,55,Yes,2.0,Artist,Yes,1.0,High,Solar,C
2576,Female,62,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2577,Male,48,No,1.0,Artist,Yes,0.0,Low,Biomass,B
2578,Male,36,Yes,2.0,Entertainment,Yes,1.0,Low,Hydro,A
2579,Female,73,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
2580,Female,23,No,8.0,Marketing,No,0.0,Low,Solar,D
2581,Female,25,Yes,2.0,Artist,Yes,0.0,Average,Biomass,C
2582,Male,60,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
2583,Male,37,No,1.0,Artist,Yes,14.0,Low,Solar,A
2584,Female,39,Yes,1.0,Doctor,Yes,0.0,Low,Biomass,A
2585,Female,39,No,1.0,Artist,Yes,12.0,Low,Solar,A
2586,Male,58,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
2587,Female,33,No,1.0,Entertainment,Yes,0.0,Low,Not Interested,A
2588,Female,29,No,4.0,Artist,No,1.0,Low,Hydro,A
2589,Female,66,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
2590,Female,40,No,1.0,Artist,Yes,2.0,Low,Hydro,A
2591,Female,66,Yes,2.0,Entertainment,Yes,0.0,High,Solar,B
2592,Female,50,Yes,2.0,Artist,Yes,9.0,High,Solar,C
2593,Female,51,Yes,4.0,Artist,Yes,1.0,High,Solar,C
2594,Female,50,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
2595,Female,39,No,1.0,Artist,Yes,1.0,Low,Solar,A
2596,Female,46,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
2597,Male,29,No,4.0,Doctor,No,0.0,Low,Solar,D
2598,Female,29,No,5.0,Doctor,Yes,0.0,Low,Solar,C
2599,Male,23,No,5.0,Doctor,No,1.0,Low,Solar,D
2600,Male,57,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2601,Female,31,No,4.0,Healthcare,Yes,1.0,Low,Solar,D
2602,Female,69,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
2603,Female,28,No,4.0,Entertainment,Yes,0.0,Low,Solar,A
2604,Female,31,No,1.0,Artist,Yes,14.0,Low,Solar,A
2605,Male,37,Yes,3.0,Executive,Yes,0.0,High,Solar,B
2606,Male,58,Yes,4.0,Healthcare,Yes,0.0,Low,Solar,C
2607,Male,48,Yes,1.0,Artist,Yes,3.0,Low,Solar,A
2608,Female,18,No,4.0,Doctor,No,1.0,Low,Solar,D
2609,Female,27,No,4.0,Healthcare,Yes,2.0,Low,Tidal,D
2610,Male,30,No,6.0,Doctor,Yes,8.0,Low,Biomass,D
2611,Female,36,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
2612,Male,45,Yes,2.0,Entertainment,Yes,4.0,Average,Solar,B
2613,Female,26,No,4.0,Healthcare,No,1.0,Low,Solar,D
2614,Female,23,No,3.0,Healthcare,No,0.0,Low,Solar,D
2615,Female,42,No,1.0,Artist,Yes,0.0,Low,Solar,A
2616,Male,46,Yes,1.0,Entertainment,Yes,5.0,Low,Biomass,A
2617,Female,27,No,4.0,Marketing,No,8.0,Low,Biomass,D
2618,Female,42,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
2619,Female,19,No,3.0,Healthcare,No,0.0,Low,Solar,D
2620,Male,21,No,4.0,Healthcare,No,1.0,Low,Hydro,D
2621,Female,35,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
2622,Male,29,No,4.0,Healthcare,No,9.0,Low,Solar,D
2623,Female,35,No,1.0,Doctor,Yes,1.0,Low,Solar,A
2624,Female,53,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
2625,Male,47,Yes,5.0,Executive,Yes,1.0,High,Hydro,B
2626,Female,43,No,3.0,Healthcare,Yes,9.0,Low,Not Interested,D
